time;SrLT1;SrLT2;SrLT3;SrLT4
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
2751.71;2.00602;0.632333;0.0218046;0
2751.88;2.0059;0.632296;0.0218033;0
2752.18;2.00569;0.632227;0.0218009;0
2752.31;2.00559;0.632196;0.0217999;0
2752.47;2.00547;0.632159;0.0217986;0
2752.66;2.00533;0.632115;0.0217971;0
2752.78;2.00525;0.632089;0.0217962;0
2753.54;2.0047;0.631915;0.0217902;0
2753.93;2.00441;0.631825;0.0217871;0
2754.34;2.00411;0.631731;0.0217838;0
2754.98;2.00364;0.631584;0.0217787;0
2756.19;2.00277;0.631307;0.0217692;0
2756.62;2.00245;0.631207;0.0217658;0
2758.33;2.00121;0.630816;0.0217523;0
2758.5;2.00109;0.630779;0.021751;0
2758.6;2.00102;0.630755;0.0217502;0
2759.17;2.0006;0.630624;0.0217457;0
2760.53;1.99962;0.630313;0.0217349;0
2761.27;1.99908;0.630144;0.0217291;0
2762.42;1.99825;0.629883;0.0217201;0
2765.53;1.996;0.629175;0.0216957;0
2765.75;1.99584;0.629124;0.0216939;0
2766.66;1.99518;0.628917;0.0216868;0
2768.41;1.99393;0.62852;0.0216731;0
2768.44;1.9939;0.628513;0.0216729;0
2768.84;1.99362;0.628423;0.0216697;0
2769.17;1.99337;0.628346;0.0216671;0
2772.74;1.99081;0.627538;0.0216393;0
2774.58;1.98949;0.627121;0.0216249;0
2775.49;1.98884;0.626916;0.0216178;0
2775.78;1.98863;0.626851;0.0216156;0
2778.03;1.98702;0.626342;0.021598;0
2779.21;1.98618;0.626077;0.0215889;0
2779.56;1.98593;0.625998;0.0215861;0
2781.23;1.98473;0.625622;0.0215732;0
2781.68;1.98441;0.625521;0.0215697;0
2782.01;1.98418;0.625448;0.0215672;0
2783.06;1.98343;0.625211;0.021559;0
2783.16;1.98336;0.625189;0.0215582;0
2784.09;1.9827;0.62498;0.021551;0
2784.97;1.98207;0.624782;0.0215442;0
2785.28;1.98185;0.624713;0.0215418;0
2785.76;1.98151;0.624605;0.0215381;0
2786.16;1.98122;0.624515;0.021535;0
2786.7;1.98083;0.624394;0.0215308;0
2787.3;1.98041;0.62426;0.0215262;0
2789.35;1.97895;0.623801;0.0215104;0
2790.24;1.97832;0.623602;0.0215035;0
2790.69;1.978;0.623501;0.0215;0
2791.76;1.97725;0.623263;0.0214918;0
2791.98;1.97709;0.623214;0.0214901;0
2793.21;1.97622;0.622939;0.0214806;0
2793.36;1.97612;0.622906;0.0214795;0
2794.97;1.97497;0.622546;0.0214671;0
2796.5;1.9739;0.622207;0.0214554;0
2797.84;1.97295;0.621909;0.0214451;0
2797.95;1.97287;0.621884;0.0214443;0
2799.07;1.97208;0.621634;0.0214357;0
2803.4;1.96904;0.620675;0.0214026;0
2804.27;1.96843;0.620483;0.021396;0
2804.61;1.96819;0.620407;0.0213933;0
2807.08;1.96646;0.619862;0.0213745;0
2807.53;1.96614;0.619761;0.0213711;0
2808.79;1.96526;0.619483;0.0213615;0
2810.84;1.96382;0.619032;0.0213459;0
2811.31;1.96349;0.618928;0.0213423;0
2812.71;1.96252;0.618621;0.0213317;0
2812.86;1.96242;0.618588;0.0213306;0
2813.66;1.98318;0.618411;0.0213245;0
2814.73;1.98243;0.618178;0.0213165;0
2815.54;1.98186;0.617998;0.0213103;0
2815.85;1.98164;0.61793;0.0213079;0
2817.22;1.98068;0.61763;0.0212976;0
2817.63;1.98038;0.617539;0.0212945;0
2817.69;1.98034;0.617527;0.021294;0
2817.71;1.98033;0.617522;0.0212939;0
2819.06;1.97938;0.617227;0.0212837;0
2821.71;1.97752;0.616646;0.0212637;0
2824.21;1.97577;0.616101;0.0212449;0
2826.97;1.97384;0.6155;0.0212241;0
2827.19;1.97369;0.615453;0.0212225;0
2828.59;1.97271;0.615147;0.0212119;0
2829.21;1.97228;0.615012;0.0212073;0
2829.34;1.97219;0.614983;0.0212063;0
2830.77;1.9712;0.614674;0.0211957;0
2830.82;1.97116;0.614662;0.0211952;0
2831.76;1.97051;0.61446;0.0211883;0
2834.8;1.9684;0.613801;0.0211655;0
2834.85;1.96836;0.613789;0.0211651;0
2835.06;1.96822;0.613745;0.0211636;0
2837;1.96687;0.613324;0.0211491;0
2837.85;1.96628;0.61314;0.0211428;0
2838.14;1.96607;0.613077;0.0211406;0
2838.33;1.96595;0.613037;0.0211392;0
2838.51;1.96582;0.612998;0.0211379;0
2840.71;1.9643;0.612524;0.0211215;0
2841.19;1.96397;0.61242;0.0211179;0
2841.55;1.96372;0.612343;0.0211153;0
2841.94;1.96345;0.612257;0.0211123;0
2842.24;1.96324;0.612193;0.0211101;0
2843.21;1.96257;0.611983;0.0211029;0
2843.46;1.9624;0.61193;0.0211011;0
2845.98;1.96066;0.611388;0.0210823;0
2846.08;1.96059;0.611368;0.0210816;0
2846.72;1.96015;0.61123;0.0210769;0
2847.54;1.95958;0.611053;0.0210708;0
2851.81;1.95665;0.610139;0.0210393;0
2852.39;1.95625;0.610015;0.021035;0
2852.53;1.95616;0.609986;0.021034;0
2852.73;1.95602;0.609942;0.0210325;0
2854.02;1.95514;0.609666;0.021023;0
2855.51;1.95412;0.609349;0.021012;0
2856.42;1.9535;0.609155;0.0210053;0
2857.32;1.95288;0.608963;0.0209987;0
2858.28;1.95222;0.608757;0.0209916;0
2858.34;1.95218;0.608744;0.0209912;0
2858.42;1.95213;0.608728;0.0209906;0
2859.07;1.95168;0.608588;0.0209858;0
2860.49;1.95071;0.608287;0.0209754;0
2861.8;1.94982;0.608008;0.0209658;0
2861.84;1.9498;0.608001;0.0209656;0
2862.14;1.94959;0.607937;0.0209634;0
2862.86;1.9491;0.607784;0.0209581;0
2863.65;1.94856;0.607617;0.0209523;0
2863.98;1.94834;0.607547;0.0209499;0
2865.93;1.94701;0.607132;0.0209356;0
2867.76;1.94577;0.606746;0.0209223;0
2868.27;1.94542;0.606637;0.0209185;0
2870.38;1.94399;0.606191;0.0209031;0
2870.54;1.94389;0.606158;0.020902;0
2871.48;1.94325;0.605958;0.0208951;0
2872.38;1.94264;0.60577;0.0208886;0
2872.51;1.94255;0.605743;0.0208877;0
2872.99;1.94223;0.605641;0.0208842;0
2873.9;1.94161;0.605448;0.0208775;0
2874.15;1.94145;0.605397;0.0208758;0
2877.67;1.93907;0.604657;0.0208502;0
2878.92;1.93823;0.604394;0.0208412;0
2880.7;1.93703;0.60402;0.0208283;0
2880.96;1.93686;0.603966;0.0208264;0
2884.08;1.93476;0.603312;0.0208039;0
2884.28;1.93462;0.60327;0.0208024;0
2885.55;1.93377;0.603004;0.0207932;0
2886.3;1.93327;0.602847;0.0207878;0
2886.86;1.93289;0.602731;0.0207838;0
2888.26;1.93196;0.602438;0.0207737;0
2888.94;1.93151;0.602297;0.0207689;0
2889.38;1.93121;0.602206;0.0207657;0
2891.43;1.92984;0.601778;0.020751;0
2892.29;1.95001;0.601599;0.0207448;0
2893.21;1.94939;0.601409;0.0207382;0
2893.36;1.94929;0.601377;0.0207372;0
2897.84;1.94628;0.600447;0.0207051;0
2898.32;1.94595;0.600348;0.0207016;0
2898.52;1.94582;0.600306;0.0207002;0
2898.9;1.94557;0.600228;0.0206975;0
2899.35;1.94527;0.600135;0.0206943;0
2899.76;1.96568;0.600049;0.0206914;0
2901.06;1.9648;0.599781;0.0206821;0
2904.07;1.96276;0.599159;0.0206606;0
2904.19;1.96268;0.599133;0.0206598;0
2905.4;1.96186;0.598885;0.0206512;0
2905.94;1.9615;0.598773;0.0206473;0
2907.05;1.96075;0.598545;0.0206395;0
2907.73;1.96029;0.598404;0.0206346;0
2907.75;1.96028;0.598401;0.0206345;0
2908.24;1.95995;0.598299;0.020631;0
2908.25;1.95994;0.598298;0.020631;0
2908.3;1.95991;0.598288;0.0206306;0
2910.02;1.95875;0.597935;0.0206184;0
2910.4;1.95849;0.597856;0.0206157;0
2911.65;1.95765;0.5976;0.0206069;0
2912.66;1.95697;0.597392;0.0205997;0
2912.92;1.9568;0.597339;0.0205979;0
2913;1.95674;0.597322;0.0205973;0
2913.41;1.95647;0.597239;0.0205945;0
2913.78;1.95622;0.597162;0.0205918;0
2914.86;1.9555;0.596941;0.0205842;0
2915.32;1.95519;0.596847;0.0205809;0
2916.23;1.97515;0.596661;0.0205745;0
2916.31;1.9751;0.596644;0.0205739;0
2916.47;1.97499;0.596612;0.0205728;0
2916.55;1.97493;0.596595;0.0205722;0
2917.47;1.97432;0.596408;0.0205658;0
2917.47;1.97431;0.596407;0.0205658;0
2917.69;1.97416;0.596361;0.0205642;0
2918.79;1.97342;0.596138;0.0205565;0
2919.27;1.9731;0.59604;0.0205531;0
2919.63;1.97285;0.595966;0.0205506;0
2919.79;1.97274;0.595933;0.0205494;0
2920.69;1.97214;0.595749;0.0205431;0
2920.83;1.97204;0.595721;0.0205421;0
2920.97;1.97195;0.595693;0.0205411;0
2922.59;1.97085;0.595362;0.0205297;0
2922.61;1.97084;0.595358;0.0205296;0
2922.96;1.97061;0.595288;0.0205272;0
2926.31;1.96835;0.594605;0.0205036;0
2927.32;1.96767;0.594401;0.0204966;0
2927.59;1.96749;0.594346;0.0204947;0
2928.18;1.96709;0.594226;0.0204906;0
2929.34;1.96631;0.59399;0.0204824;0
2929.41;1.96626;0.593976;0.0204819;0
2930.09;1.96581;0.593839;0.0204772;0
2930.76;1.96536;0.593703;0.0204725;0
2931.62;1.96479;0.593529;0.0204665;0
2931.99;1.96453;0.593453;0.0204639;0
2932.08;1.96447;0.593435;0.0204633;0
2933.37;1.96361;0.593174;0.0204543;0
2935.22;1.96237;0.5928;0.0204414;0
2936.62;1.96144;0.592518;0.0204316;0
2937.28;1.961;0.592385;0.0204271;0
2937.54;1.96083;0.592333;0.0204253;0
2938.87;1.95994;0.592064;0.020416;0
2940.35;1.95895;0.591765;0.0204057;0
2940.57;1.9588;0.591722;0.0204042;0
2941.11;1.95845;0.591614;0.0204005;0
2943.31;1.95698;0.591171;0.0203852;0
2944.31;1.95631;0.59097;0.0203783;0
2944.86;1.95595;0.59086;0.0203745;0
2945.05;1.95583;0.590822;0.0203732;0
2945.96;1.95522;0.59064;0.0203669;0
2946.15;1.9551;0.590602;0.0203656;0
2946.47;1.95488;0.590537;0.0203633;0
2946.8;1.95466;0.590472;0.0203611;0
2948.39;1.95361;0.590153;0.0203501;0
2950.44;1.95225;0.589743;0.020336;0
2950.82;1.952;0.589666;0.0203333;0
2951.16;1.95178;0.589599;0.020331;0
2953.53;1.95021;0.589125;0.0203147;0
2955.15;1.94914;0.588802;0.0203035;0
2955.44;1.94895;0.588745;0.0203016;0
2955.97;1.9486;0.588639;0.0202979;0
2956.24;1.94842;0.588586;0.0202961;0
2957.57;1.94755;0.588322;0.020287;0
2958.83;1.94672;0.588071;0.0202783;0
2959.01;1.9466;0.588036;0.0202771;0
2959.22;1.94646;0.587993;0.0202756;0
2960.02;1.94593;0.587834;0.0202701;0
2960.15;1.94585;0.587808;0.0202692;0
2961.73;1.94481;0.587495;0.0202585;0
2961.8;1.94477;0.587481;0.020258;0
2961.89;1.9447;0.587463;0.0202573;0
2965.33;1.94245;0.586782;0.0202339;0
2965.91;1.94207;0.586667;0.0202299;0
2966.58;1.94163;0.586534;0.0202253;0
2966.85;1.94145;0.58648;0.0202235;0
2967.17;1.94125;0.586418;0.0202213;0
2967.59;1.94097;0.586333;0.0202184;0
2967.8;1.94083;0.586293;0.020217;0
2967.81;1.94082;0.586291;0.0202169;0
2968.2;1.94057;0.586213;0.0202142;0
2969.29;1.93986;0.585999;0.0202069;0
2970.9;1.93881;0.585682;0.0201959;0
2971.29;2.03951;0.585603;0.0201932;0
2972.76;2.03851;0.585314;0.0201832;0
2973.96;2.03769;0.585079;0.0201751;0
2974.28;2.03747;0.585016;0.020173;0
2975.47;2.03665;0.584782;0.0201649;0
2976.98;2.03562;0.584484;0.0201546;0
2977.09;2.03554;0.584463;0.0201539;0
2978.23;2.03476;0.584239;0.0201462;0
2979.28;2.03405;0.584034;0.0201391;0
2980.21;2.03341;0.583851;0.0201328;0
2980.3;2.03335;0.583834;0.0201322;0
2980.95;2.03291;0.583707;0.0201278;0
2982.42;2.03191;0.583419;0.0201179;0
2982.78;2.03166;0.583348;0.0201155;0
2982.85;2.03162;0.583335;0.020115;0
2982.98;2.03152;0.583309;0.0201141;0
2983.15;2.03141;0.583275;0.0201129;0
2983.32;2.0313;0.583243;0.0201118;0
2984.4;2.03056;0.583032;0.0201046;0
2984.57;2.03044;0.582998;0.0201034;0
2985.27;2.02997;0.582862;0.0200987;0
2985.51;2.02981;0.582815;0.0200971;0
2987.14;2.0287;0.602583;0.0200861;0
2988.09;2.02805;0.602391;0.0200797;0
2988.94;2.02748;0.60222;0.020074;0
2989.91;2.02681;0.602024;0.0200675;0
2990.66;2.02631;0.601875;0.0200625;0
2990.73;2.02626;0.601861;0.020062;0
2990.92;2.04619;0.601821;0.0200607;0
2991.21;2.046;0.601764;0.0200588;0
2992.27;2.04527;0.601551;0.0200517;0
2992.6;2.04505;0.601484;0.0200495;0
2994.19;2.04396;0.601163;0.0200388;0
2996.3;2.04252;0.60074;0.0200247;0
2997.36;2.0418;0.600529;0.0200176;0
3000.34;2.03977;0.599931;0.0199977;0
3000.75;2.03949;0.59985;0.019995;0
3001.18;2.0392;0.599764;0.0199921;0
3001.35;2.03908;0.59973;0.019991;0
3002.96;2.03799;0.599409;0.0199803;0
3003.98;2.0373;0.599206;0.0199735;0
3004.74;2.03678;0.599053;0.0199684;0
3005.44;2.03631;0.598914;0.0199638;0
3005.54;2.03624;0.598894;0.0199631;0
3006.98;2.03526;0.598607;0.0199536;0
3011.1;2.03248;0.597788;0.0199263;0
3011.14;2.03245;0.59778;0.019926;0
3011.55;2.03217;0.597698;0.0199233;0
3011.82;2.032;0.597646;0.0199215;0
3012.07;2.03182;0.597595;0.0199198;0
3012.13;2.03179;0.597584;0.0199195;0
3012.19;2.03175;0.597572;0.0199191;0
3013.23;2.03104;0.597365;0.0199122;0
3014.5;2.03019;0.597115;0.0199038;0
3014.73;2.03003;0.597068;0.0199023;0
3015.15;2.02975;0.596985;0.0198995;0
3015.47;2.02954;0.596922;0.0198974;0
3017.04;2.02848;0.59661;0.019887;0
3017.84;2.02794;0.596453;0.0198818;0
3019.59;2.02676;0.596107;0.0198702;0
3020.38;2.02624;0.595952;0.0198651;0
3020.87;2.02591;0.595855;0.0198618;0
3021.76;2.02531;0.595679;0.019856;0
3026.52;2.02213;0.594743;0.0198248;0
3026.62;2.02206;0.594723;0.0198241;0
3027.2;2.02167;0.59461;0.0198203;0
3027.41;2.02153;0.594567;0.0198189;0
3027.57;2.02143;0.594537;0.0198179;0
3028.22;2.02099;0.594408;0.0198136;0
3029.04;2.02044;0.594247;0.0198082;0
3032.24;2.01831;0.593621;0.0197874;0
3033.08;2.01775;0.593457;0.0197819;0
3033.23;2.01765;0.593426;0.0197809;0
3033.55;2.01744;0.593364;0.0197788;0
3034.16;2.01703;0.593245;0.0197748;0
3034.37;2.01689;0.593204;0.0197735;0
3034.42;2.01686;0.593194;0.0197731;0
3034.63;2.01672;0.593153;0.0197718;0
3035.68;2.01602;0.592948;0.0197649;0
3036.06;2.01577;0.592873;0.0197624;0
3036.78;2.01529;0.592733;0.0197578;0
3036.91;2.01521;0.592708;0.0197569;0
3040.36;2.01292;0.592036;0.0197345;0
3040.41;2.01289;0.592026;0.0197342;0
3041.08;2.01245;0.591896;0.0197299;0
3042.7;2.01137;0.59158;0.0197193;0
3043.79;2.01065;0.591369;0.0197123;0
3044.59;2.01012;0.591213;0.0197071;0
3045.78;2.08813;0.590981;0.0196994;0
3046.33;2.08776;0.590874;0.0196958;0
3047.19;2.08717;0.590707;0.0196902;0
3047.69;2.08683;0.590612;0.0196871;0
3047.83;2.08673;0.590584;0.0196861;0
3048.38;2.08635;0.590477;0.0196826;0
3048.58;2.08621;0.590438;0.0196813;0
3049.76;2.08541;0.590211;0.0196737;0
3050.41;2.08497;0.590085;0.0196695;0
3050.77;2.08472;0.590015;0.0196672;0
3051.01;2.08455;0.589968;0.0196656;0
3051.97;2.0839;0.589783;0.0196594;0
3054.52;2.08216;0.58929;0.019643;0
3054.93;2.08188;0.589212;0.0196404;0
3055.86;2.08125;0.589033;0.0196344;0
3056.62;2.08073;0.588885;0.0196295;0
3058.44;2.07949;0.588536;0.0196179;0
3059;2.07911;0.588428;0.0196143;0
3060.95;2.07778;0.607654;0.0196017;0
3061.35;2.07752;0.607575;0.0195992;0
3062.1;2.07701;0.607426;0.0195944;0
3062.32;2.07686;0.607382;0.019593;0
3063.06;2.07636;0.607236;0.0195883;0
3063.47;2.07607;0.607154;0.0195856;0
3064.65;2.07528;0.606921;0.0195781;0
3064.73;2.07523;0.606905;0.0195776;0
3065.08;2.07498;0.606835;0.0195753;0
3065.27;2.07486;0.606797;0.0195741;0
3066.13;2.07428;0.606629;0.0195687;0
3066.15;2.09383;0.606623;0.0195685;0
3066.31;2.09372;0.606592;0.0195675;0
3067.26;2.09307;0.606405;0.0195614;0
3068.44;2.09227;0.60617;0.0195539;0
3068.47;2.09225;0.606166;0.0195537;0
3070;2.0912;0.605863;0.019544;0
3073.09;2.0891;0.605254;0.0195243;0
3073.73;2.08867;0.605128;0.0195203;0
3074.66;2.08804;0.604945;0.0195144;0
3076.09;2.08707;0.604664;0.0195053;0
3077.01;2.08644;0.604482;0.0194994;0
3077.2;2.08631;0.604446;0.0194983;0
3077.61;2.08603;0.604365;0.0194956;0
3077.95;2.0858;0.604298;0.0194935;0
3078.34;2.08554;0.604221;0.019491;0
3078.43;2.08548;0.604204;0.0194904;0
3079.91;2.08447;0.603913;0.0194811;0
3080.3;2.08421;0.603838;0.0194786;0
3080.95;2.08377;0.60371;0.0194745;0
3082.75;2.08256;0.603358;0.0194631;0
3082.9;2.08245;0.603328;0.0194622;0
3084.08;2.08166;0.603098;0.0194548;0
3085.04;2.08101;0.602909;0.0194487;0
3086.43;2.08007;0.602638;0.0194399;0
3086.58;2.07997;0.602608;0.019439;0
3088.19;2.07889;0.602295;0.0194289;0
3088.37;2.07877;0.60226;0.0194277;0
3089.02;2.07833;0.602133;0.0194236;0
3089.52;2.078;0.602036;0.0194205;0
3091.89;2.0764;0.601575;0.0194056;0
3092.42;2.07604;0.601471;0.0194023;0
3092.57;2.07594;0.601442;0.0194013;0
3092.72;2.07584;0.601412;0.0194004;0
3093.68;2.0752;0.601225;0.0193944;0
3095.5;2.07398;0.600872;0.019383;0
3097.62;2.07256;0.600461;0.0193697;0
3097.85;2.07241;0.600417;0.0193683;0
3097.9;2.07237;0.600407;0.019368;0
3098.75;2.07181;0.600243;0.0193627;0
3098.84;2.07174;0.600225;0.0193621;0
3098.95;2.07167;0.600204;0.0193614;0
3099.26;2.07146;0.600143;0.0193595;0
3099.9;2.07103;0.600019;0.0193554;0
3102.26;2.06946;0.599562;0.0193407;0
3102.71;2.06916;0.599475;0.0193379;0
3102.75;2.06913;0.599467;0.0193377;0
3104.53;2.06795;0.599125;0.0193266;0
3104.6;2.0679;0.59911;0.0193261;0
3105.63;2.06722;0.598913;0.0193198;0
3105.75;2.06713;0.598888;0.019319;0
3107.34;2.06607;0.598582;0.0193091;0
3108.08;2.06559;0.598441;0.0193046;0
3108.48;2.06532;0.598362;0.019302;0
3109.46;2.06467;0.598175;0.019296;0
3109.64;2.06455;0.598141;0.0192949;0
3109.91;2.06437;0.598088;0.0192932;0
3110.05;2.06427;0.598061;0.0192923;0
3110.21;2.06417;0.598031;0.0192913;0
3111.31;2.06344;0.597819;0.0192845;0
3111.39;2.06339;0.597804;0.019284;0
3111.78;2.06313;0.597729;0.0192816;0
3113.02;2.0623;0.59749;0.0192739;0
3114.53;2.06131;0.597201;0.0192646;0
3114.92;2.06105;0.597126;0.0192621;0
3115.63;2.06058;0.596991;0.0192578;0
3116.01;2.06033;0.596917;0.0192554;0
3117.39;2.05941;0.596652;0.0192468;0
3119.18;2.05823;0.59631;0.0192358;0
3119.2;2.05822;0.596307;0.0192357;0
3121.04;2.057;0.595955;0.0192243;0
3121.26;2.05686;0.595913;0.019223;0
3121.4;2.05677;0.595886;0.0192221;0
3121.77;2.05652;0.595816;0.0192199;0
3121.9;2.05644;0.595791;0.0192191;0
3122.07;2.05633;0.595758;0.019218;0
3122.58;2.05599;0.595662;0.0192149;0
3124.33;2.05484;0.595328;0.0192041;0
3124.36;2.05482;0.595321;0.0192039;0
3125.06;2.05436;0.595189;0.0191996;0
3125.22;2.05426;0.595158;0.0191987;0
3126.03;2.05373;0.595005;0.0191937;0
3126.64;2.05332;0.594888;0.0191899;0
3126.67;2.0533;0.594882;0.0191897;0
3126.88;2.05317;0.594843;0.0191885;0
3127.77;2.05258;0.594673;0.019183;0
3129.17;2.05166;0.594406;0.0191744;0
3129.95;2.05115;0.594259;0.0191696;0
3130.97;2.05049;0.594066;0.0191634;0
3132.98;2.04917;0.593683;0.0191511;0
3133.33;2.04894;0.593618;0.019149;0
3133.34;2.04893;0.593615;0.0191489;0
3134.51;2.04817;0.593394;0.0191418;0
3134.77;2.048;0.593344;0.0191401;0
3135.21;2.04771;0.593261;0.0191374;0
3135.36;2.04761;0.593233;0.0191365;0
3135.46;2.04754;0.593214;0.0191359;0
3136.06;2.04716;0.593102;0.0191323;0
3138.09;2.04583;0.592718;0.0191199;0
3138.34;2.04566;0.592669;0.0191184;0
3138.85;2.04534;0.592575;0.0191153;0
3138.94;2.04528;0.592556;0.0191147;0
3139.5;2.04491;0.592451;0.0191113;0
3140;2.04458;0.592356;0.0191083;0
3140.19;2.04446;0.59232;0.0191071;0
3142.3;2.04309;0.591924;0.0190943;0
3143.27;2.04246;0.59174;0.0190884;0
3143.34;2.04241;0.591726;0.0190879;0
3143.41;2.04237;0.591714;0.0190876;0
3143.43;2.08053;0.591711;0.0190874;0
3146.01;2.07882;0.591224;0.0190717;0
3148.7;2.07705;0.59072;0.038111;0
3149.23;2.0767;0.590621;0.0381046;0
3150.64;2.07577;0.590357;0.0380876;0
3152.12;2.07479;0.590079;0.0380696;0
3152.33;2.07465;0.590039;0.038067;0
3153.22;2.07407;0.589873;0.0380563;0
3153.63;2.0738;0.589797;0.0380514;0
3154.19;2.07343;0.589692;0.0380446;0
3154.31;2.07335;0.589668;0.0380431;0
3155.04;2.07287;0.589533;0.0380344;0
3155.35;2.07267;0.589475;0.0380307;0
3155.56;2.07253;0.589435;0.0380281;0
3155.9;2.07231;0.589373;0.0380241;0
3156.57;2.07187;0.589246;0.0380159;0
3156.82;2.07171;0.589201;0.0380129;0
3158.68;2.07048;0.588853;0.0379905;0
3158.98;2.07029;0.588797;0.0379869;0
3159.44;2.06999;0.607703;0.0379814;0
3163.05;2.06762;0.607009;0.0379381;0
3163.08;2.06761;0.607004;0.0379377;0
3163.84;2.06711;0.606858;0.0379286;0
3165.18;2.06623;0.606601;0.0379125;0
3166.65;2.06527;0.606318;0.0378949;0
3168.25;2.06423;0.606014;0.0378759;0
3168.39;2.06414;0.605986;0.0378741;0
3169.05;2.06371;0.60586;0.0378663;0
3169.32;2.06353;0.605808;0.037863;0
3170.18;2.06298;0.605644;0.0378528;0
3171.13;2.06236;0.605462;0.0378414;0
3171.69;2.06199;0.605356;0.0378347;0
3171.79;2.06193;0.605336;0.0378335;0
3173.19;2.06101;0.605068;0.0378168;0
3173.83;2.0606;0.604948;0.0378093;0
3173.9;2.06056;0.604934;0.0378084;0
3175.91;2.05925;0.604551;0.0377844;0
3176.16;2.05909;0.604504;0.0377815;0
3177.49;2.05823;0.60425;0.0377656;0
3178.22;2.05776;0.604113;0.037757;0
3178.24;2.05774;0.604107;0.0377567;0
3178.34;2.05768;0.604089;0.0377556;0
3178.36;2.05767;0.604086;0.0377554;0
3181.75;2.05547;0.603442;0.0377151;0
3181.88;2.05539;0.603416;0.0377135;0
3182;2.05531;0.603393;0.0377121;0
3182.98;2.05468;0.603209;0.0377006;0
3183.22;2.05453;0.603164;0.0376977;0
3183.48;2.05435;0.603113;0.0376946;0
3184.16;2.05391;0.602984;0.0376865;0
3184.57;2.05365;0.602907;0.0376817;0
3186.25;2.05257;0.602589;0.0376618;0
3186.35;2.0525;0.60257;0.0376606;0
3186.41;2.05247;0.60256;0.03766;0
3187.32;2.05188;0.602387;0.0376492;0
3188.05;2.05141;0.602248;0.0376405;0
3188.3;2.05125;0.602201;0.0376376;0
3191.01;2.04951;0.601691;0.0376057;0
3191.41;2.04925;0.601615;0.037601;0
3194.3;2.0474;0.601071;0.0375669;0
3194.6;2.06599;0.601014;0.0375634;0
3195.38;2.06548;0.600867;0.0375542;0
3196.97;2.06445;0.600568;0.0375355;0
3197.07;2.06439;0.600551;0.0375344;0
3198.65;2.06337;0.600254;0.0375159;0
3198.78;2.06329;0.600229;0.0375143;0
3198.82;2.06326;0.600221;0.0375138;0
3199.02;2.06313;0.600185;0.0375115;0
3199.63;2.06274;0.600069;0.0375043;0
3200.55;2.06214;0.599896;0.0374935;0
3201.73;2.06138;0.599675;0.0374797;0
3202.18;2.06109;0.599591;0.0374744;0
3202.8;2.0607;0.599476;0.0374672;0
3203.62;2.06017;0.599322;0.0374576;0
3204.22;2.05978;0.59921;0.0374506;0
3206.31;2.05844;0.598819;0.0374262;0
3208.65;2.05694;0.598383;0.0373989;0
3210.49;2.05576;0.59804;0.0373775;0
3212.29;2.05461;0.597705;0.0373566;0
3212.44;2.05451;0.597676;0.0373547;0
3213.34;2.05394;0.59751;0.0373443;0
3213.39;2.05391;0.597501;0.0373438;0
3214.26;2.05335;0.597338;0.0373336;0
3215.12;2.0528;0.597178;0.0373236;0
3215.56;2.05252;0.597096;0.0373185;0
3218.34;2.05075;0.596581;0.0372863;0
3219.08;2.05027;0.596443;0.0372777;0
3219.61;2.04994;0.596346;0.0372716;0
3224.27;2.04697;0.595483;0.0372177;0
3224.59;2.04677;0.595424;0.037214;0
3225.3;2.04632;0.595293;0.0372058;0
3226.05;2.04585;0.595156;0.0371972;0
3227.51;2.04492;0.594885;0.0371803;0
3228.51;2.04429;0.594702;0.0371689;0
3228.54;2.04426;0.594695;0.0371684;0
3228.95;2.04401;0.59462;0.0371638;0
3228.99;2.06257;0.594613;0.0371633;0
3229.56;2.0622;0.594508;0.0371568;0
3229.65;2.06215;0.594493;0.0371558;0
3230.82;2.0614;0.594277;0.0371423;0
3231.36;2.06105;0.594177;0.0371361;0
3231.67;2.06086;0.59412;0.0371325;0
3232.3;2.06045;0.594004;0.0371253;0
3232.59;2.07883;0.593952;0.037122;0
3232.63;2.07881;0.593944;0.0371215;0
3232.87;2.07865;0.5939;0.0371188;0
3236.86;2.07609;0.593168;0.037073;0
3239.15;2.07462;0.592748;0.0370468;0
3239.59;2.07434;0.592668;0.0370417;0
3239.77;2.07422;0.592634;0.0370396;0
3240.02;2.07406;0.59259;0.0370369;0
3240.15;2.07398;0.592566;0.0370354;0
3240.15;2.07398;0.592566;0.0370353;0
3240.21;2.07394;0.592553;0.0370346;0
3242.42;2.07252;0.59215;0.0370094;0
3242.74;2.07232;0.592091;0.0370057;0
3244.27;2.07135;0.591813;0.0369883;0
3244.38;2.07127;0.591793;0.036987;0
3245.37;2.07064;0.591612;0.0369757;0
